id,title,plot,mpaa
0413300,Spider-Man 3,"Peter Parker has finally managed to piece together the once-broken parts of his life, maintaining a balance between his relationship with Mary-Jane and his responsibility as Spider-Man. But oes to face both villains, Harry is told the truth about his father and decides to help Spider-Man. The final battle comes down to Harry and Spider-Man against Venom and Sandman. Who will win?Life finally feels good for Peter Parker. He has managed to balance life as both Spider-Man and as Mary Jane's boyfriend. He is even planning on proposing to MJ. But life isn't always going to be easy for the webbed hero. Harry Osborn still hasn't forgiven Peter for the death of his father. He has developed the perfect technology and crowns himself the 'New Goblin'. Harry isn't the only problem. It is revealed that an escaped convict, Flint Marko is the real killer of Peter's uncle. After an accident, he is now the invincible 'Sandman', who has teamed up with Venom to target the superhero, who is struggling to handle his life.A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.",PG-13
1707386,Les Misérables,"Jean Valjean, known as Prisoner 24601, is released from prison and breaks parole to create a new life for himself while evading the grip of the persistent Inspector Javert. Set in post-revolutionary France, the story reaches resolution against the background of the June Rebellion.Based on the novel by Victor Hugo, 'Les Miserables' travels with prisoner-on-parole, 24601, Jean Valjean, as he runs from the ruthless Inspector Javert on a journey beyond the barricades, at the center of the June Rebellion. Meanwhile, the life of a working class girl with a child is at turning point as she turns to prostitution to pay money to the evil innkeeper and his wife who look after her child, Cosette. Valjean promises to take care of the child, eventually leads to a love triangle between Cosette, Marius who is a student of the rebellion, and Eponine, a girl of the streets. The people sing of their anger and Enjolras leads the students to fight upon the barricades.Based on the classic novel, Les Misérables, by Victor Hugo, and the classic Broadway stage show of the same name, Les Misérables is the story of Jean Valjean, a prisoner who breaks parole, and the police inspector, Javert, who tries to hunt him down for breaking parole. Valjean tries to help a poor factory worker, Fantine, by saving her child, Cosette, from innkeepers who are holding her captive as a slave. Marius, a war veteran during the battles of post-French Revolution, falls for Cosette, but their lives change forever when the war turns more gruesome than expected.After 19 years as a prisoner, Jean Valjean is freed by Javert, the officer in charge of the prison workforce. Valjean promptly breaks parole but later uses money from stolen silver to reinvent himself as a mayor and factory owner. Javert vows to bring Valjean back to prison. Eight years later, Valjean becomes the guardian of a child named Cosette after her mother's death, but Javert's relentless pursuit means that peace will be a long time coming.In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",R
0092890,Dirty Dancing,"In 1963, Frances ""Baby"" Houseman, a sweet daddy's girl, goes with her family to a resort in upstate New York's Catskill Mountains. Baby has grown up in privileged surroundings and all expect her to go on to college, join the Peace Corps and save the world before marrying a doctor, just like her father. Unexpectedly, Baby becomes infatuated with the camp's dance instructor, Johnny Castle, a man whose background is vastly different from her own. Baby lies to her father to get money to pay for an illegal abortion for Johnny's dance partner. She then fills in as Johnny's dance partner and it is as he is teaching her the dance routine that they fall in love. It all comes apart when Johnny's friend falls seriously ill after her abortion and Baby gets her father, who saves the girl's life. He then learns what Baby has been up to, who with and worse, that he funded the illegal abortion. He bans his daughter from any further association with ""those people"". In the first deliberately willful action of her life, Baby later sneaks out to see Johnny, ostensibly to apologize for her father's rudeness, and ends up consummating her relationship with Johnny. A jealous fellow vacationer sees Baby sneaking out of Johnny's bungalow the next morning, and in an act of retribution, tells management that he is responsible for a theft the evening before, knowing he would not furnish his real whereabouts.Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",PG
5308322,Happy Death Day,"A teenage girl, trying to enjoy her birthday, soon realizes that this is her final one. That is, if she can figure out who her killer is. She must relive that day, over and over again, dying in a different way each time. Can she solve her own murder?After a night of hard-partying and heavy-drinking, the self-centred college student and sorority sister, Tree Gelbman, wakes up on the morning of her birthday with a serious hangover in the dorm of a guy she can't recall his name. As Tree goes about her day, little does she know that everything that happens now or will happen during the course of the day, is a twisted déjà vu of a reality that repeats itself again and again, until her brutal murder at night by a masked madman. With every repetition, or better yet, resurrection, Tree gets a little bit closer to the identity of her unknown killer, however, figuring out who he or she may be, always ends up with Tree's death. Wake up, figure out the killer, die, repeat. After all, practice makes perfect.A college student must relive the day of her murder over and over again, in a loop that will end only when she discovers her killer's identity.",R
5104604,Isle of Dogs,"An outbreak of dog flu has spread through the city of Megasaki, Japan, and Mayor Kobayashi has demanded all dogs to be sent to Trash Island. On the island, a young boy named Atari sets out to find his lost dog, Spots, with the help of five other dogs... with many obstacles along the way.Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog.",G
0499549,Avatar,"When his brother is killed in a robbery, paraplegic Marine Jake Sully decides to take his place in a mission on the distant world of Pandora. There he learns of greedy corporate figurehead Parker Selfridge's intentions of driving off the native humanoid ""Na'vi"" in order to mine for the precious material scattered throughout their rich woodland. In exchange for the spinal surgery that will fix his legs, Jake gathers intel for the cooperating military unit spearheaded by gung-ho Colonel Quaritch, while simultaneously attempting to infiltrate the Na'vi people with the use of an ""avatar"" identity. While Jake begins to bond with the native tribe and quickly falls in love with the beautiful alien Neytiri, the restless Colonel moves forward with his ruthless extermination tactics, forcing the soldier to take a stand - and fight back in an epic battle for the fate of Pandora.On the lush alien world of Pandora live the Na'vi, beings who appear primitive but are highly evolved. Because the planet's environment is poisonous, human/Na'vi hybrids, called Avatars, must link to human minds to allow for free movement on Pandora. Jake Sully, a paralyzed former Marine, becomes mobile again through one such Avatar and falls in love with a Na'vi woman. As a bond with her grows, he is drawn into a battle for the survival of her world.In the future, Jake, a paraplegic war veteran, is brought to a moon, Pandora, which is inhabited by the Na'vi, a humanoid race with their own language and culture. Those from Earth find themselves at odds with each other and the local culture.A paraplegic marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.",PG-13
4244998,Alpha,"An epic adventure set in the last Ice Age, ALPHA tells a fascinating, visually stunning story that shines a light on the origins of man's best friend. While on his first hunt with his tribe's most elite group, a young man is injured and must learn to survive alone in the wilderness. Reluctantly taming a lone wolf abandoned by its pack, the pair learn to rely on each other and become unlikely allies, enduring countless dangers and overwhelming odds in order to find their way home before winter arrives.In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion, and starts a friendship that would change humanity.",PG-13
3371366,Transformers: The Last Knight,"Optimus Prime finds his dead home planet, Cybertron, in which he comes to find he was responsible for its destruction. He finds a way to bring Cybertron back to life, but in order to do so, Optimus needs to find an artifact that is on Earth.Humans and Transformers are at war, Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely allianceThree Years after Optimus Prime Left Earth, The Autobots are still a World Threat and are at war with the Decepticons. Cade Yeager finds a Talisman given from a Dying Transformer, However the US Military and Decepticons find Cade and The Autobots and are now on the run again. Cade meets a Transformer known as Cogman and tells him and Bumblebee to head to London with him. They meet with an English Lord known as Edmund Burton and head to a Cybertronian Knights Ship Underwater, They Encounter Optimus Prime but He's now Evil and his Master is Quintessa. Quintessas Intention is to Collide both Cybertron and Earth so Cybertron can begin again. And It's up to Cade, An English Professor known as Vivian, Edmund Burton, Cogman, Bumblebee and the Rest of the Autobots to save the World.Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",PG
1673434,The Twilight Saga: Breaking Dawn - Part 2,"The final Twilight Saga begins with Bella now a vampire learning to use her abilities. And happy to see her daughter, Renesmee is flourishing. But when someone sees Renesmee do something that makes them think that she was turned. This person goes to the Volturi, because it is a violation to turn a child. And the penalty is death for both who turned the child into a vampire and the child, cause they deem a turned child too dangerous. Alice gets a vision of the Volturi coming after them. So the Cullens try to convince them that Renesmee is not a threat. So they ask friends and family to come stand with them. But when someone who has it in for the Volturi shows up and tells them they should be ready for a fight. And they get ready.Bella trains her new abilities with Edward Cullen and they are happy to see their daughter Renesmee growing very fast. Jacob Black has an imprint with the child, irritating Bella. When the vampire Irina sees Renesmee with Bella and Jacob, she believes that the child is immortal and she visits Aro Volturi and tells what she saw. Volturi believes that the girls is a threat to the vampires and decide to travel to Forks to kill Renesmee and her parents. Alice Cullen has a premonition with the Volturi coming to Forks and Edward and Bella visit other clans to convince them to protect Renesmee from the Volturi together with Jacob's pack. The battlefield is ready for a bloody fight.Bella Cullen is now a vampire! After the birth of her and Edward's hybrid daughter, Renesmee, Irina reports them to the Voltori, accusing them of having an immortal child. When news reaches Forks, Bella and Edward know they need to collect witnesses to save Renesmee.Now a full vampire, Bella begins to enjoy a new life with her husband Edward and newborn daughter Renesmee. And Jacob Black vows to be her guardian since he imprinted on Renesmee. However, their new lives together are cut short when someone thinks that Renesmee is an immortal child, which is a violation of law. And danger rises when the sinister Volturi declare the child dangerous and plot to dispose of the Cullens. So the Cullens move to make one final stand to prove to the Volturi that Renesmee is not immortal. To make this work, they must rally friends and family to stand with them in a final battle that will not only decide the child's fate, but the fate of Bella, Edward and their family.Bella is enjoying her new life and new powers, after the birth of their daughter, Renesmee. Soon, however, their family bliss is threatened again, by a new menace. Vampire Irina believes that the Cullens have created an immortal child and a threat to revealing the vampires' existence to humans. As Irina rallies the Volturi to destroy this 'immortal child', Bella and the Cullens - together with any allies they can assemble - are preparing to fight a crucial, ultimate battle, to protect their family.After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",PG-13
0790724,Jack Reacher,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But instead of confessing, the accused man writes the words, ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.When 5 seemingly random people are shot by a sniper an investigation leads the police to former Army sniper who has a history of shooting people in the streets when he was in the Army. When he meets his lawyer, Alex Rodin, all he tells her is to find Jack Reacher. She learns that Reacher is a former Army Criminal Investigator. Reacher upon hearing the news arrives. He learns Rodin wants him to help her defend the guy but Reacher doesn't want to help him. It seems that Reacher was the one who investigated the shootings he committed when he was in the Army but the Army opted not to prosecute. He told the man that if he did it again, Reacher will come after him. Reacher agrees to look into it if Rodin tries to look at the people he killed. She does and Reacher goes to tell her that the shootings were not the man's m.o. Reacher suspects someone is framing him. So he and Rodin try to find out why and who.When a sniper shoots randomly five victims, Detective Emerson finds evidence to incriminate the former paranoid marine James Barr. It is an easy case for the prosecutor Rodin, but Barr refuses to sign the confession and he calls Jack Reacher. When he is transported to prison in a bus, the other prisoners beat him and Barr goes to the hospital in coma. The pacifist attorney Helen Rodin, who is the daughter of the prosecutor, decides to defend him but Jack Reacher is a former marine investigator that left the army and has become an unknown drifter. Out of the blue, Jack appears in the city and Helen invites him to work for her investigating the case. Soon he finds that the culprit is innocent and there is a conspiracy behind the murders.A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.",R
0372784,Batman Begins,"When his parents are killed, billionaire playboy Bruce Wayne relocates to Asia where he is mentored by Henri Ducard and Ra's Al Ghul in how to fight evil. When learning about the plan to wipe out evil in Gotham City by Ducard, Bruce prevents this plan from getting any further and heads back to his home. Back in his original surroundings, Bruce adopts the image of a bat to strike fear into the criminals and the corrupt as the icon known as 'Batman'. But it doesn't stay quiet for long.As a child, a young Bruce Wayne witnesses the death of his parents at the hands of a crazed criminal. As an adult, Bruce travels the world seeking the means to fight injustice. He lives among the boroughs of criminals and thieves in central Asia. Eventually, he meets a mysterious figure named Ra's Al Guhl and joins his gang called the League Of Shadows. Using his training, he is able to defeat his trainer. Finally meeting up with his estate caretaker Alfred Pennyworth, Bruce Wayne returns to Gotham. There, he becomes the new head of Wayne Enterprises. Together with the help of the CEO of the Wayne Enterprises Applied Sciences division, a man name Lucius Fox, he dons a new personaBruce Wayne, who experiences the death of his parents at a very young age, relocates to Asia and trains with his metors- Henri Ducard and Ra's Al Ghul in fighting injustice. He returns to a crime-ridden Gotham and with the help of his old butler and estate caretaker Alfred, the CEO of Wayne Enterprises Applied Science Division Lucius Fox, he dons a new persona- Batman, to strike fear into the hearts of the criminals and the corrupt. With the help of rising cop Gordon and the Assistant District Attorney and Bruce's love interest Rachel Dawes, he is able to take down the mafia don Falcone, and the twisted doctor/drug dealer Jonathan Crane aka The Scarecrow. With Ra's Al Ghul's return with his evil plan to destroy Gotham by inducing fear into the hearts of th people, Batman must defeat his mentor once again so as to bring peace in Gotham.Bruce Wayne is still traumatized from that day he fell into the earth and was surrounded by bats, or that night his parents were murdered. But when he arrives at the headquarters of the League of Shadows, he must conquer his fears and start his training. However, he learns that some things are not right for him in the League and he flees, having learned skillful combat and he saves his mentor's life. When he returns to Gotham, he learns that Scarecrow is planning to dump a dangerous drug into the water supply to spread fear and panic throughout the population, only to learn that this plan is being maneuvered by someone much more familiar... Gotham might tear itself apart. Wayne must finally find a hidden identity and gain new power to save his cityAs a boy a young Bruce Wayne watched in horror as his millionaire parents were slain in front of his eyes, a trauma which led him to become obsessed with revenge but his chance is cruelly taken away from him by fate. After disappearing to the East where he seeks counsel with the dangerous but honorable ninja cult leader known as Ra's Al-Ghul, he returns to his now decaying Gotham City overrun by organized crime and dangerous individuals manipulating the system whilst the company he inherited is slowly being pulled out from under him. The discovery of a cave under his mansion, and a prototype armored suit leads him to take on a new persona, one which will strike fear into the hearts of men who do wrong - he becomes, Batman. In the new guise, and with the help of rising cop Jim Gordon, Batman sets out to take down the various nefarious schemes in motion by individuals such as mafia don Falcone, the twisted doctor/drug dealer Jonathan 'The Scarecrow' Crane, and a mysterious third party that is quite familiar with Wayne and waiting to strike when the time is right.After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",PG-13
2250912,Spider-Man: Homecoming,"Thrilled by his experience with the Avengers, Peter returns home, where he lives with his Aunt May, under the watchful eye of his new mentor Tony Stark, Peter tries to fall back into his normal daily routine - distracted by thoughts of proving himself to be more than just your friendly neighborhood Spider-Man - but when the Vulture emerges as a new villain, everything that Peter holds most important will be threatened.Peter Parker is exploring the concept of becoming an Avenger. Tony Stark tries to help Peter, but he does not have total faith in Spider-Man to become a hero. And so Peter Parker, aka Spider-Man sets off to prove he is worthy to become an Avenger while at the same time trying to manage his ordinary teenage life.A young Peter Parker/Spider-Man begins to navigate his newfound identity as the web-slinging super hero Spider-Man. Thrilled by his experience with the Avengers, Peter returns home, where he lives with his Aunt May, under the watchful eye of his new mentor Tony Stark. Peter tries to fall back into his normal daily routine - distracted by thoughts of proving himself to be more than just your friendly neighborhood Spider-Man - but when the Vulture emerges as a new villain, everything that Peter holds most important will be threatened.After the events of Captain AmericaAfter Captain AmericaPeter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",PG-13
4532826,Robin Hood,"Robin of Loxley (Taron Egerton) a war-hardened Crusader and his Moorish commander (Jamie Foxx) mount an audacious revolt against the corrupt English crown in a thrilling action-adventure packed with gritty battlefield exploits, mind-blowing fight choreography, and a timeless romance.A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown in a thrilling action-adventure packed with gritty battlefield exploits, mind-blowing fight choreography, and a timeless romance.",R
1024255,Wild Child,"Since Malibu brat Poppy Moore's mom passed away, she has pushed her rich, usually absent dad Gerry shamelessly. When his patience wears out, she's shipped off to her mother's former English boarding school for girls, Abbey Mount. On her first day she makes enemies of most dorm mates, especially dominant lacrosse school captain Harriet, and the school's principal Mrs. Kingsley. Unwilling to accept the strict regime, she decides to misbehave and take the blame for everyone until she's dismissed. The school only appealing feature for her is Kingsley's dashing son Freddie. When the dream prince transfers his favor from ambitious, uptight Harriet to unruly Poppy, that changes everything.The Moores - widowed father Gerry and his two teenage daughters Poppy and Molly - are a wealthy Malibu based family who have all the luxuries and modern conveniences of life. Ever since her mother died five years earlier in a car accident, sixteen year old Poppy has been acting out, causing her father grief most specifically in any of his attempts for meaningful relationships with other women. Although he has threatened to do so several times, Gerry, based on Poppy's latest actions, finally decides to send Poppy to boarding school, most specifically to Abbey Mount in England. It is an immediate fish out of water situation for Poppy, whose main goal is to get out of Abbey Mount and back to Malibu. Despite Poppy's initial antagonism toward her, she is befriended by Kate, who has been assigned her big sister in showing her the ropes around Abbey Mount, and the rest of the girls in their shared sleeping quarters. Kate can see that underneath Poppy's privileged exterior is a scared girl who just wants to get along in life. Kate and the gang counsel Poppy in that if she really wants to get out of Abbey Mount, the only way is to do something or a series of somethings to get expelled. This task is easier said than done as the school's principal, Mrs. Kingsley, can see in Poppy the same thing that Kate does. Through her stay at Abbey Mount, Poppy continually butts heads with the school's snobbish head girl, Harriet, who rules her entourage and the school's younger students with an iron fist. Harriet would like to see Poppy gone as well, especially as Freddie Kingsley, Mrs. Kingsley's teenage son, who Harriet fancies as her boyfriend, seems to be falling for Poppy. Poppy, in turn, decides to use Freddie in achieving her goal. But in using Freddie and seeing an old photograph hanging on the school wall, Poppy may come to some realizations about both her life and friends at Abbey Mount as well as those same aspects previously in Malibu.A rebellious Malibu princess is shipped off to a strict English boarding school by her father.",R
6772950,Truth or Dare,A harmless game of Truth or Dare among friends turns deadly when someone -- or something -- begins to punish those who tell a lie or refuse the dare.,PG
0974661,17 Again,"At 17 Mike O'Donnell is on top of the worldIn 1989, teenager Mike O'Donnell is the star of Hayden High School's basketball team. On the day of the final game, Mike will be observed and may win a scholarship to college. However, his girlfriend Scarlet tells him that she is pregnant and Mike does not play the game. Twenty years later, Mike is a complete loser who blames Scarlet for his failures. He is not promoted to sales manager after working sixteen years at the same company; Scarlet is divorcing him; his teen-aged son Alex and daughter Maggie hate him; and he is temporarily living with his best friend, the eccentric and immature millionaire Ned Gold. Mike nostalgically visits Hayden where an old janitor talks to him about second chances in life. During the night, he sees the janitor jumping from a bridge into the river and he unsuccessfully tries to help the man. He then discovers that he is seventeen again. Further, he discovers that he has a second chance to fix his relationship with his family.37 year old Mike O'Donnell is extremely disappointed with his life because of some of the choices he made when he was 17. His wife threw him out of the house his kids think that he's a loser and want nothing to do with him, he lost his job. One small action gave him a another shot at his senior year in high school. For his kids he goes from a loser of a dad to an amazing friend that gives them great advice. He also realizes the things that he didn't realize when he was actually 17. Seeing senior year from a different point of view makes him realize that doing your life over isn't as fun as it seems.What if you can get a second chance to go back in time & be a teenager again? Would you go back to high school like Mike whose life as an adult is not at all as it should be?His family's falling apart & it takes a miracle to bring his life back in order.Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.",PG
0119116,The Fifth Element,"In the twenty-third century, the universe is threatened by evil. The only hope for mankind is the Fifth Element, who comes to Earth every five thousand years to protect the humans with four stones of the four elementsTwo hundred and fifty years in the future, life as we know it is threatened by the arrival of Evil. Only the Fifth Element can stop the Evil from extinguishing life, as it tries to do every five thousand years. She is assisted by a former elite commando turned cab driver, Korben Dallas, who is, in turn, helped by Prince/Arsenio clone, Ruby Rhod. Unfortunately, Evil is being assisted by Mr. Zorg, who seeks to profit from the chaos that Evil will bring, and his alien mercenaries.There are cycles in the Universe when great evil threatens all life in the Universe. The Ultimate weapon against evil, devised long ago, is called ""The Fifth Element"", stored on Earth for safekeeping. When a Professor discovered it in the 1910's, he found it very astonishing. However, a group of beings known as the Monascheiwans came to Earth to take the fifth element to utilize it for their own well-being, promising to return it in time for the next cycle. In the distant future of the 2200's, the Earth is a very different place, yet much the same... People smoke, break laws, make messes. In the megalopolis of New York, a former elite commando named Korban Dallas is now a taxi driver. As the Monascheiwans were returning the Fifth Element to Earth to fend of the rising evil, they are destroyed by a ruthless race of beings known as Mangalores. Discovered in the remains of the Monascheiwans' ship, is a remnant of the Fifth Element, from which they re-create ""the perfect being"", The Fifth Element, named ""Leeloo"", who drops in on Korban Dallas in his cab... literally. Dallas keeps her free from government control and brings her to a priest named Vito Cornillius, who, seeing the coming Evil in the prophecies, is attempting to find the Elemental Stones needed to power the Fifth Element. He is getting in the way of a ruthless businessman named Zorg, who is already operating under the sway of Evil.In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",R
2557478,Pacific Rim: Uprising,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",PG-13
1790864,The Maze Runner,"Awakening in an elevator, remembering nothing of his past, Thomas emerges into a world of about thirty teenage boys, all without past memories, who have learned to survive under their own set of rules in a completely enclosed environment, subsisting on their own agriculture and supplies. With a new boy arriving every thirty days, the group has been in ""The Glade"" for three years, trying to find a way to escape through the Maze that surrounds their living space (patrolled by cyborg monsters named 'Grievers'). They have begun to give up hope when a comatose girl arrives with a strange note, and their world begins to change with the boys dividing into two factionsA teen wakes up in a clearing in the center of a gigantic maze with no memory of his past, finding himself a resident in community of boys who have built a village in the glade and who sends two of its strongest and fittest runners into the maze every morning to find a way out. Every night the doors to the maze close and creatures known as 'grievers' kill those who are stuck inside. Nobody ever survives a night in the maze, but there must be a way out.Thomas wakes up in a strange elevator, with memories lost and no idea what is going to happen. He is accepted into a glade full of other teenage boys who call themselves ""Gladers."" After learning about the Maze that surrounds them all, Thomas becomes obsessed with finding a way out, which could mean certain death.A boy wakes up in an elevator with no recollection of his name, where he comes from, or where he is. As he emerges from the earth, he finds himself in a community of boys, living in a glade. As the boy slowly starts unearthing memories, such as his name, Thomas, he also finds out more sinister things from the other boys about the place he's landed. The boys are held prisoners within the center of a gigantic maze, and for three years they've been looking for a way out. Now it's up to Thomas to find that way, but the road isn't going to be easy, as any who dare enter the maze finds himself hunted by the Grievers.Thomas gets deposited into an area with a bunch of other male teens who have no memory of what happened earlier, finding himself in a grassland called a glade surrounded by large, dangerous and formidable stone walls that form a maze. After an incident that occurs one night, chaos erupts and now Thomas needs to team up with a large number of gladers, destroy the cyborg monsters that haunt the glade (called grievers) and, if he can, form an escape.Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",R
0264464,Catch Me If You Can,"New Rochelle, the 1960s. High schooler Frank Abagnale Jr. idolizes his father, who's in trouble with the IRS. When his parents separate, Frank runs away to Manhattan with $25 in his checking account, vowing to regain dad's losses and get his parents back together. Just a few years later, the FBI tracks him down in France; he's extradited, tried, and jailed for passing more than $4,000,000 in bad checks. Along the way, he's posed as a Pan Am pilot, a pediatrician, and an attorney. And, from nearly the beginning of this life of crime, he's been pursued by a dour FBI agent, Carl Hanratty. What starts as cat and mouse becomes something akin to father and son.A seasoned FBI agent pursues Frank Abagnale Jr. who, before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and a legal prosecutor.",R
3498820,Captain America: Civil War,"With many people fearing the actions of super heroes, the government decides to push for the Hero Registration Act, a law that limits a hero's actions. This results in a division in The Avengers. Iron Man stands with this Act, claiming that their actions must be kept in check otherwise cities will continue to be destroyed, but Captain America feels that saving the world is daring enough and that they cannot rely on the government to protect the world. This escalates into an all-out war between Team Iron Man (Iron Man, Black Panther, Vision, Black Widow, War Machine, and Spider-Man) and Team Captain America (Captain America, Bucky Barnes, Falcon, Scarlet Witch, Hawkeye, and Ant Man) while a new villain emerges.SPOILERAfter another international incident involving the Avengers, world leaders and political powers move to get the Avengers to be registered in lieu of previous missions that have caused collateral damage. This results in the Avengers having to decide whether to remain free or to be registered. It also results in two factions with one led by Captain America, who believes that heroes should remain free and the other led by Iron Man, who surprisingly begins supporting government regulation and oversight. And all the while, Cap must try and protect his old friend Bucky from both Tony and the schemes of a new villain who emerges with a plan that could shock the world.A possible cure for superheroes deeply divides courageous Captain America and arrogant Tony Stark. Factions of superheroes divides themselves in to Team Captain America and Team Stark. Black Widow and Hawekye must choose sides. Plus, Bucky Barnes is possibly behind the murder of King T'Chaka, a member of one of the factions, and T'Challa his son plans to kill him.After another incident involving the Avengers results in collateral damage, political pressure mounts to install a system of accountability, headed by a governing body to oversee and direct the team. The new status quo fractures the Avengers, resulting in two camps, one led by Steve Rogers and his desire for the Avengers to remain free to defend humanity without government interference, and the other following Tony Stark's surprising decision to support government oversight and accountability.Political involvement in the Avengers' activities causes a rift between Captain America and Iron Man.",R
4500922,Maze Runner: The Death Cure,"In the epic finale to The Maze Runner Saga, Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary last city, a WCKD controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get the answers to the questions the Gladers have been asking since they first arrived in the maze. Will Thomas and the crew make it out alive? Or will Ava Paige get her way?Thomas and what's left of his friends go out on a rescue mission to save their fellow glader, ""Minho."" Will they track down WCKD and stop them from hurting anyone else, along the way? It all ends here, in this epic conclusion to the ""Maze Runner"" saga.Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",PG-13
4622512,Battle of the Sexes,"In the wake of the sexual revolution and the rise of the women's movement, the 1973 tennis match between women's world champion Billie Jean King (Emma Stone) and ex-men's-champ and serial hustler Bobby Riggs (Steve Carell) was billed as the BATTLE OF THE SEXES and became one of the most watched televised sports events of all time, reaching 90 million viewers around the world. As the rivalry between King and Riggs kicked into high gear, off-court each was fighting more personal and complex battles. The fiercely private King was not only championing for equality, but also struggling to come to terms with her own sexuality, as her friendship with Marilyn Barnett (Andrea Riseborough) developed. And Riggs, one of the first self-made media-age celebrities, wrestled with his gambling demons, at the expense of his family and wife Priscilla (Elisabeth Shue). Together, Billie and Bobby served up a cultural spectacle that resonated far beyond the tennis court, sparking discussions in bedrooms and boardrooms that continue to reverberate today.The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.",R
6966692,Green Book,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.,R
1570728,"Crazy, Stupid, Love.","Cal (Steve Carell) and Emily (Julianne Moore) have the perfect life together living the American dream... until Emily asks for a divorce. Now Cal, Mr Husband, has to navigate the single scene with a little help from his professional bachelor friend Jacob Palmer (Ryan Gosling). Make that a lot of help...Cal and Emily have been married for over 20 years. But when Cal learns that Emily had an affair he moves out. He would then go to a bar and whine about what happened. Jacob, a regular at the bar, upon hearing his woes offers to help him. By giving him a makeover and teaching him how to be a player. It isn't long before he's picking up someone frequently. But eventually he realizes he still loves Emily and wishes he could go back. At the same time his son is nursing a crush on his baby sitter who doesn't feel the same way. And even Jacob gets a new outlook when starts to feel something about a girl he tried to pick up earlier, but turned him down because she has a boyfriend.Cal Weaver is in a mid-life rut and doesn't even realize it, until Emily Weaver née Boyle, his wife of twenty-five years, his high school sweetheart, and the only woman he's ever been with, asks him for a divorce. She still loves him but not what he's become. That rut has even led to her having an affair with her co-worker, David Lindhagen, who would like that relationship to be permanent. A young, handsome, well appointed, and seemingly wealthy young man named Jacob Palmer notices what a sad sack of a man Cal is because of his situation. Jacob, a Lothario of a man who can have his pick of women with who he only wants one-night stands, offers to help Cal get his manly mojo back to make Emily regret ever wanting to divorce him, and make him move on with his life. Although Cal accepts Jacob's help, the one part he may not really want is moving on from Emily. As Jacob helps Cal, Jacob himself may come to the realization that there is more to life than one-night stands, especially after he meets a young law student named Hannah, who is going through her own relationship issues. A happy romantic ending for both Cal and Jacob with their respective loves is hindered by some unknown information, including Cal's best friend's seventeen year old daughter, Jessica Riley, being secretly in love with him, while Cal's thirteen year old son, Robbie Weaver, is in turn in love with Jessica.A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.",PG-13
